date,kwh1,kw1,kwh2,kw2,billed_kwh,solar_kwh,total_kwh,mg_finish,mg_raw
12/31/2010,13959.6,720,0,0,13959.6,0,13959.6,12.68,13.94
01/01/2011,15136.8,816,0,0,15136.8,0,15136.8,13.25,14.6
01/02/2011,14654.4,705.6,0,0,14654.4,0,14654.4,12.04,12.65
01/03/2011,16227.6,861.6,0,0,16227.6,0,16227.6,13.62,15.14
01/04/2011,15162,873.6,0,0,15162,0,15162,13.32,14.63
01/05/2011,16580.4,868.8,0,0,16580.4,0,16580.4,13.39,14.54
01/06/2011,16363.2,996,0,0,16363.2,0,16363.2,13.14,14.1
01/07/2011,15452.4,770.4,0,0,15452.4,0,15452.4,13.28,13.98
01/08/2011,15146.4,688.8,0,0,15146.4,0,15146.4,12.87,13
01/09/2011,17114.4,943.2,0,0,17114.4,0,17114.4,14.53,15.26
01/10/2011,16720.8,856.8,0,0,16720.8,0,16720.8,13.87,15.35
01/11/2011,17923.2,974.4,0,0,17923.2,0,17923.2,15.14,15.86
01/12/2011,16849.2,866.4,0,0,16849.2,0,16849.2,14.02,16.15
01/13/2011,17588.4,868.8,0,0,17588.4,0,17588.4,14.24,14.99
01/14/2011,17454,1075.2,0,0,17454,0,17454,14.14,15.53
01/15/2011,16726.8,873.6,0,0,16726.8,0,16726.8,14.33,15.69
01/16/2011,15849.6,842.4,0,0,15849.6,0,15849.6,14.21,15.14
01/17/2011,16753.2,928.8,0,0,16753.2,0,16753.2,14.77,16.1
01/18/2011,16262.4,861.6,0,0,16262.4,0,16262.4,14.12,15.95
01/19/2011,17572.8,909.6,0,0,17572.8,0,17572.8,14.73,16.1
01/20/2011,17246.4,1082.4,0,0,17246.4,0,17246.4,14.72,15.62
01/21/2011,17133.6,883.2,0,0,17133.6,0,17133.6,14.76,14.35
01/22/2011,15906,1070.4,0,0,15906,0,15906,13.57,16.01
01/23/2011,16714.8,856.8,0,0,16714.8,0,16714.8,14.9,15.66
01/24/2011,16076.4,768,0,0,16076.4,0,16076.4,14.09,15.14
01/25/2011,17703.6,1034.4,0,0,17703.6,0,17703.6,15.16,16.91
01/26/2011,17661.6,933.6,0,0,17661.6,0,17661.6,14.89,16.22
01/27/2011,17200.8,895.2,0,0,17200.8,0,17200.8,14.4,15.87
01/28/2011,16388.4,871.2,0,0,16388.4,0,16388.4,14.57,15.23
01/29/2011,17084.4,854.4,0,0,17084.4,0,17084.4,15.17,16.74
01/30/2011,16406.4,888,0,0,16406.4,0,16406.4,14.89,15.77
01/31/2011,15684,907.2,0,0,15684,0,15684,13.41,14.23
02/01/2011,12704.4,868.8,0,0,12704.4,0,12704.4,13.44,14.56
02/02/2011,9480,967.2,0,0,9480,0,9480,15.13,16.67
02/03/2011,15972,1070.4,0,0,15972,0,15972,13.46,14.38
02/04/2011,17892,1104,0,0,17892,0,17892,16.02,17.25
02/05/2011,15262.8,840,0,0,15262.8,0,15262.8,13.75,15.4
02/06/2011,15326.4,832.8,0,0,15326.4,0,15326.4,14.18,15.1
02/07/2011,16177.2,933.6,0,0,16177.2,0,16177.2,14.05,14.68
02/08/2011,15597.6,931.2,0,0,15597.6,0,15597.6,14.06,14.98
02/09/2011,16782,914.4,0,0,16782,0,16782,14.57,15.66
02/10/2011,17611.2,1027.2,0,0,17611.2,0,17611.2,15.39,16.54
02/11/2011,15670.8,883.2,0,0,15670.8,0,15670.8,14.44,15.46
02/12/2011,16489.2,842.4,0,0,16489.2,0,16489.2,14.93,16.41
02/13/2011,15630,943.2,0,0,15630,0,15630,14.89,16.23
02/14/2011,15945.6,1060.8,0,0,15945.6,0,15945.6,14.33,15.7
02/15/2011,15854.4,936,0,0,15854.4,0,15854.4,14.3,15.89
02/16/2011,16275.6,904.8,0,0,16275.6,0,16275.6,15.37,15.94
02/17/2011,15674.4,967.2,0,0,15674.4,0,15674.4,14.55,15.89
02/18/2011,16340.4,1053.6,0,0,16340.4,0,16340.4,15.35,15.81
02/19/2011,14533.2,895.2,0,0,14533.2,0,14533.2,14.17,14.62
02/20/2011,15040.8,835.2,0,0,15040.8,0,15040.8,14,15.69
02/21/2011,16110,902.4,0,0,16110,0,16110,14.69,16.33
02/22/2011,15459.6,976.8,0,0,15459.6,0,15459.6,14.25,15.12
02/23/2011,16482,940.8,0,0,16482,0,16482,15.14,15.88
02/24/2011,15528,945.6,0,0,15528,0,15528,14.4,15.1
02/25/2011,15069.6,909.6,0,0,15069.6,0,15069.6,13.7,15
02/26/2011,15260.4,811.2,0,0,15260.4,0,15260.4,14.17,15.53
02/27/2011,15015.6,873.6,0,0,15015.6,0,15015.6,14.51,15.16
02/28/2011,15454.8,804,0,0,15454.8,0,15454.8,14.16,15.72
03/01/2011,16572,883.2,0,0,16572,0,16572,14.9,16.31
03/02/2011,15763.2,871.2,0,0,15763.2,0,15763.2,14.42,15.97
03/03/2011,15018,852,0,0,15018,0,15018,13.84,15.23
03/04/2011,16462.8,1051.2,0,0,16462.8,0,16462.8,15.38,16.25
03/05/2011,14008.8,796.8,0,0,14008.8,0,14008.8,13.58,14.7
03/06/2011,15315.6,873.6,0,0,15315.6,0,15315.6,14.43,16.02
03/07/2011,15454.8,892.8,0,0,15454.8,0,15454.8,14.39,15.14
03/08/2011,15988.8,936,0,0,15988.8,0,15988.8,14.42,15.15
03/09/2011,15211.2,984,0,0,15211.2,0,15211.2,14.47,16.48
03/10/2011,15079.2,808.8,0,0,15079.2,0,15079.2,14.21,15.88
03/11/2011,15118.8,794.4,0,0,15118.8,0,15118.8,14.49,15.73
03/12/2011,13982.4,792,0,0,13982.4,0,13982.4,13.88,14.64
03/13/2011,13066.8,765.6,0,0,13066.8,0,13066.8,12.59,14.14
03/14/2011,13456.8,907.2,0,0,13456.8,0,13456.8,12.75,13.72
03/15/2011,12877.2,880.8,0,0,12877.2,0,12877.2,11.39,12.33
03/16/2011,14739.6,885.6,0,0,14739.6,0,14739.6,13.07,14.82
03/17/2011,11982,825.6,0,0,11982,0,11982,11.34,12.46
03/18/2011,12816,799.2,0,0,12816,0,12816,13.02,14.67
03/19/2011,13014,748.8,0,0,13014,0,13014,12.81,13.41
03/20/2011,13468.8,876,0,0,13468.8,0,13468.8,13.42,13.81
03/21/2011,14889.6,830.4,0,0,14889.6,0,14889.6,14.55,15.99
03/22/2011,14863.2,859.2,0,0,14863.2,0,14863.2,14.6,16.22
03/23/2011,15685.2,936,0,0,15685.2,0,15685.2,15.32,16.19
03/24/2011,15951.6,890.4,0,0,15951.6,0,15951.6,14.76,16.56
03/25/2011,15547.2,909.6,0,0,15547.2,0,15547.2,14.14,15.54
03/26/2011,13789.2,799.2,0,0,13789.2,0,13789.2,13.18,13.8
03/27/2011,15028.8,828,0,0,15028.8,0,15028.8,14.19,15.28
03/28/2011,15422.4,830.4,0,0,15422.4,0,15422.4,14.93,15.48
03/29/2011,15495.6,909.6,0,0,15495.6,0,15495.6,14.47,15.73
03/30/2011,15772.8,914.4,0,0,15772.8,0,15772.8,14.37,16.07
03/31/2011,16551.6,984,0,0,16551.6,0,16551.6,14.86,15.26
04/01/2011,15632.4,888,0,0,15632.4,0,15632.4,14.06,16.5
04/02/2011,14479.2,828,0,0,14479.2,0,14479.2,14.46,14.9
04/03/2011,14308.8,830.4,0,0,14308.8,0,14308.8,14.33,15.42
04/04/2011,16734,837.6,0,0,16734,0,16734,15.46,16.94
04/05/2011,14434.8,854.4,0,0,14434.8,0,14434.8,13.46,14.87
04/06/2011,15777.6,948,0,0,15777.6,0,15777.6,15.13,15.66
04/07/2011,15490.8,897.6,0,0,15490.8,0,15490.8,15.01,16.61
04/08/2011,15162,964.8,0,0,15162,0,15162,14.55,15.81
04/09/2011,14823.6,698.4,0,0,14823.6,0,14823.6,14.86,15.26
04/10/2011,14764.8,844.8,0,0,14764.8,0,14764.8,14.68,15.81
04/11/2011,14803.2,720,0,0,14803.2,0,14803.2,14.11,16.08
04/12/2011,14686.8,868.8,0,0,14686.8,0,14686.8,14.68,16.01
04/13/2011,14602.8,854.4,0,0,14602.8,0,14602.8,14.31,15.58
04/14/2011,15312,885.6,0,0,15312,0,15312,15.15,15.59
04/15/2011,15646.8,1039.2,0,0,15646.8,0,15646.8,14.89,16.31
04/16/2011,14991.6,794.4,0,0,14991.6,0,14991.6,14.35,16.22
04/17/2011,15423.6,926.4,0,0,15423.6,0,15423.6,14.52,15.76
04/18/2011,15262.8,943.2,0,0,15262.8,0,15262.8,14.6,15.78
04/19/2011,15602.4,784.8,0,0,15602.4,0,15602.4,15.42,17.59
04/20/2011,14198.4,837.6,0,0,14198.4,0,14198.4,13.34,14.57
04/21/2011,14856,856.8,0,0,14856,0,14856,14.5,15.29
04/22/2011,14184,739.2,0,0,14184,0,14184,14.33,14.76
04/23/2011,14616,890.4,0,0,14616,0,14616,15.01,16.21
04/24/2011,12308.4,700.8,0,0,12308.4,0,12308.4,13.16,13.74
04/25/2011,14935.2,720,0,0,14935.2,0,14935.2,15.07,16.83
04/26/2011,15214.8,796.8,0,0,15214.8,0,15214.8,15.02,15.63
04/27/2011,18760.8,1048.8,0,0,18760.8,0,18760.8,17.55,19.97
04/28/2011,14328,849.6,0,0,14328,0,14328,13.98,15.58
04/29/2011,15403.2,936,0,0,15403.2,0,15403.2,15.13,16.47
04/30/2011,12450,676.8,0,0,12450,0,12450,13.73,14.28
05/01/2011,14252.4,885.6,0,0,14252.4,0,14252.4,14.86,15.26
05/02/2011,13860,921.6,0,0,13860,0,13860,13.87,13.94
05/03/2011,13962,756,0,0,13962,0,13962,13.97,15.3
05/04/2011,14167.2,952.8,0,0,14167.2,0,14167.2,14.34,15.15
05/05/2011,14259.6,844.8,0,0,14259.6,0,14259.6,14.19,15.67
05/06/2011,13206,672,0,0,13206,0,13206,14.42,15.89
05/07/2011,13101.6,710.4,0,0,13101.6,0,13101.6,13.93,15.58
05/08/2011,12390,686.4,0,0,12390,0,12390,13.44,14.07
05/09/2011,13690.8,808.8,0,0,13690.8,0,13690.8,14.22,15.38
05/10/2011,13256.4,710.4,0,0,13256.4,0,13256.4,14.35,14.98
05/11/2011,14206.8,883.2,0,0,14206.8,0,14206.8,14.86,15.26
05/12/2011,13670.4,715.2,0,0,13670.4,0,13670.4,14.5,16.06
05/13/2011,13255.2,801.6,0,0,13255.2,0,13255.2,14.17,15.2
05/14/2011,12602.4,705.6,0,0,12602.4,0,12602.4,13.53,15.11
05/15/2011,12519.6,705.6,0,0,12519.6,0,12519.6,13.59,14.85
05/16/2011,13088.4,804,0,0,13088.4,0,13088.4,13.51,13.96
05/17/2011,13635.6,852,0,0,13635.6,0,13635.6,13.53,15.05
05/18/2011,12150,777.6,0,0,12150,0,12150,13.05,13.78
05/19/2011,13802.4,789.6,0,0,13802.4,0,13802.4,13.69,15.5
05/20/2011,12518.4,796.8,0,0,12518.4,0,12518.4,13.31,14.16
05/21/2011,12848.4,700.8,0,0,12848.4,0,12848.4,13.83,15.11
05/22/2011,13819.2,700.8,0,0,13819.2,0,13819.2,14.6,16.91
05/23/2011,14678.4,808.8,0,0,14678.4,0,14678.4,14.75,16.47
05/24/2011,13520.4,722.4,0,0,13520.4,0,13520.4,13.7,15.29
05/25/2011,13570.8,998.4,0,0,13570.8,0,13570.8,14.22,15.01
05/26/2011,13660.8,878.4,0,0,13660.8,0,13660.8,12.76,13.25
05/27/2011,12396,784.8,0,0,12396,0,12396,12.28,15.07
05/28/2011,11978.4,720,0,0,11978.4,0,11978.4,12.8,13.46
05/29/2011,12264,667.2,0,0,12264,0,12264,13.28,15.26
05/30/2011,14799.6,933.6,0,0,14799.6,0,14799.6,15.31,16.02
05/31/2011,17242.8,1094.4,0,0,17242.8,0,17242.8,16.52,19.23
06/01/2011,14443.2,852,0,0,14443.2,0,14443.2,14.58,15.32
06/02/2011,15458.4,897.6,0,0,15458.4,0,15458.4,15.6,18.78
06/03/2011,14871.6,758.4,0,0,14871.6,0,14871.6,14.49,17.94
06/04/2011,15400.8,832.8,0,0,15400.8,0,15400.8,15.84,18.29
06/05/2011,15495.6,734.4,0,0,15495.6,0,15495.6,15.77,18.93
06/06/2011,15825.6,825.6,0,0,15825.6,0,15825.6,15.19,18.16
06/07/2011,18370.8,1154.4,0,0,18370.8,0,18370.8,16.96,19.67
06/08/2011,17601.6,859.2,0,0,17601.6,0,17601.6,16.4,21.23
06/09/2011,15776.4,852,0,0,15776.4,0,15776.4,15.24,18.31
06/10/2011,17864.4,849.6,0,0,17864.4,0,17864.4,17.49,21.32
06/11/2011,13456.8,724.8,0,0,13456.8,0,13456.8,14.21,14.97
06/12/2011,13822.8,703.2,0,0,13822.8,0,13822.8,13.99,16.19
06/13/2011,15778.8,806.4,0,0,15778.8,0,15778.8,15.21,16.44
06/14/2011,14650.8,720,0,0,14650.8,0,14650.8,14.87,17.65
06/15/2011,13306.8,746.4,0,0,13306.8,0,13306.8,13.59,14.85
06/16/2011,14354.4,842.4,0,0,14354.4,0,14354.4,13.51,13.96
06/17/2011,14430,847.2,0,0,14430,0,14430,14.68,16.78
06/18/2011,13191.6,758.4,0,0,13191.6,0,13191.6,13.59,15.55
06/19/2011,12669.6,734.4,0,0,12669.6,0,12669.6,12.8,14.91
06/20/2011,14101.2,936,0,0,14101.2,0,14101.2,14.35,16.42
06/21/2011,14980.8,864,0,0,14980.8,0,14980.8,15.1,17.14
06/22/2011,13171.2,681.6,0,0,13171.2,0,13171.2,13.48,15.82
06/23/2011,13765.2,780,0,0,13765.2,0,13765.2,13.84,16.16
06/24/2011,14612.4,736.8,0,0,14612.4,0,14612.4,15.48,17.83
06/25/2011,14397.6,868.8,0,0,14397.6,0,14397.6,14.56,16.33
06/26/2011,13334.4,727.2,0,0,13334.4,0,13334.4,14.46,17.55
06/27/2011,15537.6,856.8,0,0,15537.6,0,15537.6,15.41,18.57
06/28/2011,14253.6,907.2,0,0,14253.6,0,14253.6,14.79,15.69
06/29/2011,14696.4,806.4,0,0,14696.4,0,14696.4,14.88,18.09
06/30/2011,15417.6,880.8,0,0,15417.6,0,15417.6,15.29,16.75
07/01/2011,14925.6,828,0,0,14925.6,0,14925.6,14.63,16.85
07/02/2011,14125.2,830.4,0,0,14125.2,0,14125.2,14.69,16.74
07/03/2011,14581.2,859.2,0,0,14581.2,0,14581.2,14.96,18.04
07/04/2011,14247.6,986.4,0,0,14247.6,0,14247.6,14.26,16.64
07/05/2011,14476.8,948,0,0,14476.8,0,14476.8,14.67,17.28
07/06/2011,14829.6,868.8,0,0,14829.6,0,14829.6,15.29,17.9
07/07/2011,15812.4,926.4,0,0,15812.4,0,15812.4,16.15,18.56
07/08/2011,14394,703.2,0,0,14394,0,14394,15.14,17.39
07/09/2011,15363.6,823.2,0,0,15363.6,0,15363.6,15.9,17.92
07/10/2011,16069.2,897.6,0,0,16069.2,0,16069.2,16.07,18.9
07/11/2011,17768.4,885.6,0,0,17768.4,0,17768.4,17.75,20.33
07/12/2011,18175.2,921.6,0,0,18175.2,0,18175.2,17.75,20.33
07/13/2011,17454,892.8,0,0,17454,0,17454,16.84,19.27
07/14/2011,17648.4,986.4,0,0,17648.4,0,17648.4,17.29,20.93
07/15/2011,17710.8,952.8,0,0,17710.8,0,17710.8,17.26,19.17
07/16/2011,17318.4,859.2,0,0,17318.4,0,17318.4,16.81,20.82
07/17/2011,18625.2,969.6,0,0,18625.2,0,18625.2,18.51,21.11
07/18/2011,18024,873.6,0,0,18024,0,18024,18,21.45
07/19/2011,20062.8,1044,0,0,20062.8,0,20062.8,18.63,21.54
07/20/2011,20359.2,1029.6,0,0,20359.2,0,20359.2,19.27,22.57
07/21/2011,20913.6,1027.2,0,0,20913.6,0,20913.6,19.55,23.12
07/22/2011,21001.2,996,0,0,21001.2,0,21001.2,20.2,23.45
07/23/2011,21766.8,1000.8,0,0,21766.8,0,21766.8,20.51,24.4
07/24/2011,18355.2,1008,0,0,18355.2,0,18355.2,17.35,20.72
07/25/2011,16557.6,883.2,0,0,16557.6,0,16557.6,16.01,18.5
07/26/2011,17053.2,928.8,0,0,17053.2,0,17053.2,16.95,16.95
07/27/2011,19166.4,943.2,0,0,19166.4,0,19166.4,18.07,21.52
07/28/2011,19520.4,993.6,0,0,19520.4,0,19520.4,18.04,20.48
07/29/2011,20170.8,1000.8,0,0,20170.8,0,20170.8,18.77,23.48
07/30/2011,17299.2,837.6,0,0,17299.2,0,17299.2,16.37,19.84
07/31/2011,17713.2,991.2,0,0,17713.2,0,17713.2,16.42,18.59
08/01/2011,21624,1000.8,0,0,21624,0,21624,20.36,23.35
08/02/2011,20066.4,1063.2,0,0,20066.4,0,20066.4,17.66,21.86
08/03/2011,18874.8,1070.4,0,0,18874.8,0,18874.8,17.69,20.59
08/04/2011,20781.6,933.6,0,0,20781.6,0,20781.6,19.42,22.94
08/05/2011,19827.6,952.8,0,0,19827.6,0,19827.6,18.18,23
08/06/2011,18031.2,924,0,0,18031.2,0,18031.2,17.49,20.19
08/07/2011,16917.6,948,0,0,16917.6,0,16917.6,15.86,18.58
08/08/2011,18685.2,813.6,0,0,18685.2,0,18685.2,17.1,20.1
08/09/2011,17749.2,1003.2,0,0,17749.2,0,17749.2,17.22,19.06
08/10/2011,17649.6,938.4,0,0,17649.6,0,17649.6,16.21,19.24
08/11/2011,18085.2,873.6,0,0,18085.2,0,18085.2,17.11,20.72
08/12/2011,17000.4,974.4,0,0,17000.4,0,17000.4,16.34,19.03
08/13/2011,18330,945.6,0,0,18330,0,18330,17.44,20.77
08/14/2011,14294.4,859.2,0,0,14294.4,0,14294.4,14.92,16.78
08/15/2011,16932,945.6,0,0,16932,0,16932,16.05,19.21
08/16/2011,16455.6,844.8,0,0,16455.6,0,16455.6,16.16,19.41
08/17/2011,17692.8,998.4,0,0,17692.8,0,17692.8,18.96,18.96
08/18/2011,16454.4,993.6,0,0,16454.4,0,16454.4,16.09,17.91
08/19/2011,16316.4,902.4,0,0,16316.4,0,16316.4,15.8,19.96
08/20/2011,15232.8,885.6,0,0,15232.8,0,15232.8,15.58,17.97
08/21/2011,17374.8,1032,0,0,17374.8,0,17374.8,16.73,19.1
08/22/2011,17205.6,1012.8,0,0,17205.6,0,17205.6,17.01,20.41
08/23/2011,18283.2,1039.2,0,0,18283.2,0,18283.2,17.22,21.37
08/24/2011,16264.8,962.4,0,0,16264.8,0,16264.8,16.09,19.23
08/25/2011,19086,1000.8,0,0,19086,0,19086,17.81,22.04
08/26/2011,18404.4,972,0,0,18404.4,0,18404.4,17.63,21.11
08/27/2011,18099.6,936,0,0,18099.6,0,18099.6,17.5,20.76
08/28/2011,18333.6,938.4,0,0,18333.6,0,18333.6,17.77,21.15
08/29/2011,18730.8,979.2,0,0,18730.8,0,18730.8,18.49,20.93
08/30/2011,18462,919.2,0,0,18462,0,18462,18.06,20.92
08/31/2011,21462,962.4,0,0,21462,0,21462,20.45,23.49
09/01/2011,19654.8,900,0,0,19654.8,0,19654.8,18.15,22.25
09/02/2011,20566.8,928.8,0,0,20566.8,0,20566.8,19.62,22.03
09/03/2011,19130.4,902.4,0,0,19130.4,0,19130.4,18.36,21.97
09/04/2011,16953.6,734.4,0,0,16953.6,0,16953.6,15.96,20
09/05/2011,17557.2,933.6,0,0,17557.2,0,17557.2,16.85,18.52
09/06/2011,16683.6,988.8,0,0,16683.6,0,16683.6,16.47,18.61
09/07/2011,16208.4,950.4,0,0,16208.4,0,16208.4,15.45,17.88
09/08/2011,16398,914.4,0,0,16398,0,16398,16.33,18.8
09/09/2011,16592.4,974.4,0,0,16592.4,0,16592.4,16.37,18.37
09/10/2011,15897.6,933.6,0,0,15897.6,0,15897.6,15.71,18.23
09/11/2011,16143.6,878.4,0,0,16143.6,0,16143.6,15.73,18.64
09/12/2011,17923.2,916.8,0,0,17923.2,0,17923.2,17.32,18.9
09/13/2011,17388,902.4,0,0,17388,0,17388,17.11,19.43
09/14/2011,16971.6,844.8,0,0,16971.6,0,16971.6,17.16,20.23
09/15/2011,16345.2,945.6,0,0,16345.2,0,16345.2,15.62,17.62
09/16/2011,16388.4,938.4,0,0,16388.4,0,16388.4,15.59,17.76
09/17/2011,15367.2,1003.2,0,0,15367.2,0,15367.2,16.12,17.44
09/18/2011,15434.4,868.8,0,0,15434.4,0,15434.4,15.33,16.83
09/19/2011,15423.6,816,0,0,15423.6,0,15423.6,14.21,16.71
09/20/2011,15778.8,840,0,0,15778.8,0,15778.8,15.27,17.11
09/21/2011,16555.2,866.4,0,0,16555.2,0,16555.2,15.43,17.05
09/22/2011,15098.4,722.4,0,0,15098.4,0,15098.4,14.74,17.33
09/23/2011,14691.6,888,0,0,14691.6,0,14691.6,15.02,16.2
09/24/2011,14146.8,832.8,0,0,14146.8,0,14146.8,14.83,16.88
09/25/2011,13017.6,640.8,0,0,13017.6,0,13017.6,13.78,15.47
09/26/2011,15429.6,993.6,0,0,15429.6,0,15429.6,15.57,17.51
09/27/2011,15003.6,835.2,0,0,15003.6,0,15003.6,15.14,17.11
09/28/2011,13477.2,712.8,0,0,13477.2,0,13477.2,13.71,14.92
09/29/2011,15259.2,804,0,0,15259.2,0,15259.2,15.66,17.23
09/30/2011,13663.2,717.6,0,0,13663.2,0,13663.2,14.32,16.72
10/01/2011,14743.2,727.2,0,0,14743.2,0,14743.2,15.56,17.37
10/02/2011,14016,705.6,0,0,14016,0,14016,14.77,16.19
10/03/2011,15132,1058.4,0,0,15132,0,15132,15.34,17.15
10/04/2011,13996.8,681.6,0,0,13996.8,0,13996.8,15.13,17.05
10/05/2011,14654.4,933.6,0,0,14654.4,0,14654.4,15.12,16.87
10/06/2011,15345.6,813.6,0,0,15345.6,0,15345.6,15.06,17
10/07/2011,15828,907.2,0,0,15828,0,15828,15.74,16.98
10/08/2011,16215.6,897.6,0,0,16215.6,0,16215.6,16.38,18.67
10/09/2011,14451.6,892.8,0,0,14451.6,0,14451.6,15.1,14.86
10/10/2011,13768.8,703.2,0,0,13768.8,0,13768.8,15.03,15.25
10/11/2011,15253.2,787.2,0,0,15253.2,0,15253.2,14.77,17.09
10/12/2011,17071.2,976.8,0,0,17071.2,0,17071.2,15.55,21.12
10/13/2011,14493.6,681.6,0,0,14493.6,0,14493.6,13.88,18.06
10/14/2011,14589.6,758.4,0,0,14589.6,0,14589.6,13.79,16.88
10/15/2011,13548,660,0,0,13548,0,13548,14.43,15.17
10/16/2011,14115.6,957.6,0,0,14115.6,0,14115.6,14.84,16.24
10/17/2011,17830.8,1032,0,0,17830.8,0,17830.8,16.81,18.62
10/18/2011,14688,902.4,0,0,14688,0,14688,15.01,17.04
10/19/2011,13518,813.6,0,0,13518,0,13518,14.26,15.23
10/20/2011,13822.8,806.4,0,0,13822.8,0,13822.8,14.06,15.75
10/21/2011,13444.8,736.8,0,0,13444.8,0,13444.8,13.63,15.18
10/22/2011,13525.2,700.8,0,0,13525.2,0,13525.2,13.91,14.85
10/23/2011,12998.4,636,0,0,12998.4,0,12998.4,13.51,14.47
10/24/2011,14199.6,763.2,0,0,14199.6,0,14199.6,13.84,15.97
10/25/2011,15010.8,780,0,0,15010.8,0,15010.8,14.88,16.45
10/26/2011,14437.2,684,0,0,14437.2,0,14437.2,15.19,16.84
10/27/2011,14283.6,808.8,0,0,14283.6,0,14283.6,14.19,14.77
10/28/2011,15286.8,780,0,0,15286.8,0,15286.8,14.94,16.47
10/29/2011,13872,688.8,0,0,13872,0,13872,14.05,15.17
10/30/2011,14397.6,823.2,0,0,14397.6,0,14397.6,14.76,15.73
10/31/2011,14359.2,777.6,0,0,14359.2,0,14359.2,14.07,15.3
11/01/2011,14932.8,801.6,0,0,14932.8,0,14932.8,13.98,15.96
11/02/2011,14038.8,775.2,0,0,14038.8,0,14038.8,14.24,16.1
11/03/2011,13872,744,0,0,13872,0,13872,14.2,15.09
11/04/2011,14181.6,688.8,0,0,14181.6,0,14181.6,13.79,15.46
11/05/2011,13236,607.2,0,0,13236,0,13236,14.17,16.09
11/06/2011,13161.6,720,0,0,13161.6,0,13161.6,13.3,14.57
11/07/2011,14176.8,818.4,0,0,14176.8,0,14176.8,14.69,15.61
11/08/2011,14347.2,739.2,0,0,14347.2,0,14347.2,14.81,16.17
11/09/2011,14858.4,823.2,0,0,14858.4,0,14858.4,14.51,15.81
11/10/2011,13986,760.8,0,0,13986,0,13986,13.88,15.38
11/11/2011,13773.6,650.4,0,0,13773.6,0,13773.6,14.37,15.16
11/12/2011,12931.2,626.4,0,0,12931.2,0,12931.2,13.83,14.62
11/13/2011,13411.2,890.4,0,0,13411.2,0,13411.2,13.85,15.75
11/14/2011,14749.2,763.2,0,0,14749.2,0,14749.2,14.67,16.61
11/15/2011,13818,717.6,0,0,13818,0,13818,13.84,14.8
11/16/2011,13516.8,732,0,0,13516.8,0,13516.8,13.74,14.63
11/17/2011,14318.4,720,0,0,14318.4,0,14318.4,13.57,14.63
11/18/2011,14991.6,837.6,0,0,14991.6,0,14991.6,14.52,14.44
11/19/2011,13183.2,739.2,0,0,13183.2,0,13183.2,13.44,15.86
11/20/2011,13035.6,696,0,0,13035.6,0,13035.6,13.37,14.62
11/21/2011,14287.2,777.6,0,0,14287.2,0,14287.2,14.11,14.67
11/22/2011,13465.2,732,0,0,13465.2,0,13465.2,12.93,15.42
11/23/2011,14221.2,727.2,0,0,14221.2,0,14221.2,13.88,14.14
11/24/2011,10604.4,614.4,0,0,10604.4,0,10604.4,10.74,15.42
11/25/2011,11991.6,631.2,0,0,11991.6,0,11991.6,12.65,11.17
11/26/2011,11749.2,602.4,0,0,11749.2,0,11749.2,11.93,12.79
11/27/2011,12793.2,720,0,0,12793.2,0,12793.2,13.32,13.99
11/28/2011,14542.8,787.2,0,0,14542.8,0,14542.8,13.79,15.02
11/29/2011,14977.2,811.2,0,0,14977.2,0,14977.2,14.25,15.65
11/30/2011,15273.6,799.2,0,0,15273.6,0,15273.6,13.77,15.33
12/01/2011,14244,717.6,0,0,14244,0,14244,13.2,12.96
12/02/2011,15363.6,744,0,0,15363.6,0,15363.6,14.89,14.48
12/03/2011,14217.6,799.2,0,0,14217.6,0,14217.6,15.58,13.69
12/04/2011,13564.8,684,0,0,13564.8,0,13564.8,15.07,13.4
12/05/2011,15289.2,804,0,0,15289.2,0,15289.2,15.27,14.54
12/06/2011,15544.8,820.8,0,0,15544.8,0,15544.8,15.03,13.78
12/07/2011,15295.2,780,0,0,15295.2,0,15295.2,15.49,14.3
12/08/2011,15183.6,729.6,0,0,15183.6,0,15183.6,13.51,14.03
12/09/2011,15516,751.2,0,0,15516,0,15516,14.01,15.53
12/10/2011,14833.2,741.6,0,0,14833.2,0,14833.2,13.65,14.3
12/11/2011,14802,885.6,0,0,14802,0,14802,13.95,15.27
12/12/2011,15734.4,780,0,0,15734.4,0,15734.4,14.13,15.52
12/13/2011,15336,782.4,0,0,15336,0,15336,14.08,15.23
12/14/2011,14750.4,734.4,0,0,14750.4,0,14750.4,14.1,15.54
12/15/2011,15028.8,724.8,0,0,15028.8,0,15028.8,14.2,15.33
12/16/2011,15135.6,945.6,0,0,15135.6,0,15135.6,13.49,14.92
12/17/2011,13623.6,756,0,0,13623.6,0,13623.6,13.14,13.24
12/18/2011,12642,672,0,0,12642,0,12642,11.97,12.99
12/19/2011,14272.8,789.6,0,0,14272.8,0,14272.8,13.55,14.79
12/20/2011,13227.6,727.2,0,0,13227.6,0,13227.6,12.42,13.21
12/21/2011,12944.4,700.8,0,0,12944.4,0,12944.4,12.84,13.81
12/22/2011,12920.4,741.6,0,0,12920.4,0,12920.4,10.3,12.98
12/23/2011,13520.4,667.2,0,0,13520.4,0,13520.4,13.14,13.52
12/24/2011,12818.4,648,0,0,12818.4,0,12818.4,12.01,12.65
12/25/2011,11612.4,612,0,0,11612.4,0,11612.4,10.81,12.39
